,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,kakao_keyword,kakao_map_url,kakao_store_name,kakao_star_point,kakao_star_point_qty,kakao_blog_review_txt,kakao_blog_review_qty
131,고가네황태한마리,한식,황태전문,한식 음식점업,유천1동,36.3114799038545,127.393794104154,한식황태전문한식 음식점업,유천1동%20고가네황태한마리,https://place.map.kakao.com/27289596,고가네황태한마리 유천점,1.0,2.0,,0.0
132,왕비성,중식,중국음식/중국집,중식 음식점업,문화2동,36.3097882716266,127.401490692941,중식중국음식 중국집중식 음식점업,문화2동%20왕비성,https://place.map.kakao.com/16564143,왕비성,1.0,2.0,,0.0
133,천복집순대,한식,보리밥전문,한식 음식점업,신인동,36.3212074395161,127.436786080048,한식보리밥전문한식 음식점업,신인동%20천복집순대,https://place.map.kakao.com/10851172,천복집순대,3.0,1.0,,0.0
134,원조촌돼지,한식,기타고기요리,한식 음식점업,온천2동,36.3587083880364,127.336657326536,한식기타고기요리한식 음식점업,온천2동%20원조촌돼지,https://place.map.kakao.com/10745840,원조촌돼지,3.8,15.0,자극적인 맛 좋아하시는 분께는 최고 맛집,41.0
135,코코빌치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,목상동,36.4469205894393,127.412129629277,닭 오리요리후라이드 양념치킨치킨 전문점,목상동%20코코빌치킨,https://place.map.kakao.com/8592009,코코빌치킨,3.8,15.0,,0.0
136,광어회사랑,일식/수산물,횟집,한식 음식점업,태평2동,36.3251205939315,127.394724278164,일식 수산물횟집한식 음식점업,태평2동%20광어회사랑,https://place.map.kakao.com/233020090,광어회사랑,2.7,6.0,대전 태평동에 있는 좋은 횟집입니다 매운탕도 일품이고요  호불호....  호에한표~^^,9.0
137,죽향기,한식,한식/백반/한정식,한식 음식점업,신성동,36.3872967135699,127.349935281627,한식한식 백반 한정식한식 음식점업,신성동%20죽향기,https://place.map.kakao.com/18776811,죽향기,5.0,1.0,죽도 좋고 우동에 김밥이 숨은 명작임,0.0
138,유림장수촌,한식,한식/백반/한정식,한식 음식점업,신인동,36.3258293771957,127.434558675668,한식한식 백반 한정식한식 음식점업,신인동%20유림장수촌,https://place.map.kakao.com/11171709,유림장수촌,5.0,1.0,,0.0
139,중화요리아이리스,중식,중국음식/중국집,중식 음식점업,노은1동,36.3707418062284,127.314623532779,중식중국음식 중국집중식 음식점업,노은1동%20중화요리아이리스,https://place.map.kakao.com/8480348,아이리스,3.4,9.0,맛있었음,11.0
140,약수터가든,한식,한식/백반/한정식,한식 음식점업,가수원동,36.2923495455455,127.349822031131,한식한식 백반 한정식한식 음식점업,가수원동%20약수터가든,https://place.map.kakao.com/9915725,약수터가든,3.4,9.0,,0.0
